registrant,client,q_income,cite_uuid,registration_only,terminated_same_q,lda_public_url
"CROSSROADS STRATEGIES, LLC",CAL-MAINE FOODS,80000,3cec1640-b1e3-4ee7-ba53-38fc27df20bb,False,False,https://lda.senate.gov/filings/public/filing/3cec1640-b1e3-4ee7-ba53-38fc27df20bb/print/
AMERICAN DEFENSE INTERNATIONAL,CQT WEAPON SYSTEMS,80000,e5b7012f-adaf-40f4-bc4c-8d7d4cf1ce25,False,False,https://lda.senate.gov/filings/public/filing/e5b7012f-adaf-40f4-bc4c-8d7d4cf1ce25/print/
THE ROOSEVELT GROUP,DRONESHIELD,80000,f5ad112a-34d8-4af6-8f91-76d52debe2d5,False,False,https://lda.senate.gov/filings/public/filing/f5ad112a-34d8-4af6-8f91-76d52debe2d5/print/
"THE PICARD GROUP, LLC","Delek US Holdings, Inc.",80000,cb519bdd-59d3-412e-bacd-14ce6ce14d34,False,False,https://lda.senate.gov/filings/public/filing/cb519bdd-59d3-412e-bacd-14ce6ce14d34/print/
"CONTINENTAL STRATEGY, LLC",EVOLUTION METALS AND TECHNOLOGIES CORP.,80000,50e32b8c-8097-4a7a-b644-2fc2190b5f8d,False,False,https://lda.senate.gov/filings/public/filing/50e32b8c-8097-4a7a-b644-2fc2190b5f8d/print/
"HARBINGER STRATEGIES, LLC",Edison Electric Institute,80000,3c252dd8-20b0-42f9-8079-865378315a41,False,False,https://lda.senate.gov/filings/public/filing/3c252dd8-20b0-42f9-8079-865378315a41/print/
FORWARD GLOBAL,"FARUK CAPAN ON BEHALF OF IT'S ALL GOOD, LLC",80000,c86815ea-e58f-4ba2-a7e6-e3f7e1eeea09,False,False,https://lda.senate.gov/filings/public/filing/c86815ea-e58f-4ba2-a7e6-e3f7e1eeea09/print/
BGR GOVERNMENT AFFAIRS,Federation of American Hospitals,80000,e5f8a412-a78b-4cc4-a603-4f3c444e6d64,False,False,https://lda.senate.gov/filings/public/filing/e5f8a412-a78b-4cc4-a603-4f3c444e6d64/print/
BGR GOVERNMENT AFFAIRS,GCI COMMUNICATION CORP.,80000,f3d3e50b-30dc-492e-8f76-63fb13e2355a,False,False,https://lda.senate.gov/filings/public/filing/f3d3e50b-30dc-492e-8f76-63fb13e2355a/print/
"RUBIN, TURNBULL & ASSOCIATES","Glytec, LLC",80000,c5dd5260-d680-4568-b5d2-9145081bdbdc,False,False,https://lda.senate.gov/filings/public/filing/c5dd5260-d680-4568-b5d2-9145081bdbdc/print/
TRANSNATIONAL STRATEGY GROUP LLC,HARTREE PARTNERS LP,80000,5f1e46ec-b1a4-4750-9da1-4d954f98dca6,False,False,https://lda.senate.gov/filings/public/filing/5f1e46ec-b1a4-4750-9da1-4d954f98dca6/print/
"KEAST STRATEGIC SOLUTIONS, LLC","HCBS Advocacy, LLC",80000,d92a30d5-dc2e-4558-876c-5cee291bb451,False,False,https://lda.senate.gov/filings/public/filing/d92a30d5-dc2e-4558-876c-5cee291bb451/print/
"BALLARD PARTNERS, LLC",HELFIE MANAGEMENT PTY LTD,80000,9be241a6-b279-4a8e-aa02-57b0254f2cc1,False,False,https://lda.senate.gov/filings/public/filing/9be241a6-b279-4a8e-aa02-57b0254f2cc1/print/
SALT POINT STRATEGIES,JMA Wireless,80000,53c77497-f2d4-43bb-99b2-26aafbe6c5b7,False,False,https://lda.senate.gov/filings/public/filing/53c77497-f2d4-43bb-99b2-26aafbe6c5b7/print/
CHECKMATE GOVERNMENT RELATIONS,Katmai Government Services LLC,80000,7e1190a7-f0f7-41ef-af27-6b0a3c349d21,False,False,https://lda.senate.gov/filings/public/filing/7e1190a7-f0f7-41ef-af27-6b0a3c349d21/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",Liberty Media Corporation,80000,1e615e5f-e48c-44ca-b785-2f4f31f4a8b2,False,False,https://lda.senate.gov/filings/public/filing/1e615e5f-e48c-44ca-b785-2f4f31f4a8b2/print/
VENABLE LLP,National Animal Supplement Council,80000,674a22b1-8110-4f6d-9135-f3b9312714e5,False,False,https://lda.senate.gov/filings/public/filing/674a22b1-8110-4f6d-9135-f3b9312714e5/print/
THORN RUN PARTNERS,POLE STAR SPACE APPLICATIONS USA INC.,80000,a54d0ea5-436e-4465-8a64-b3b2b238d81c,False,False,https://lda.senate.gov/filings/public/filing/a54d0ea5-436e-4465-8a64-b3b2b238d81c/print/
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",Phillips 66,80000,04ec7ab6-ad13-471b-a22d-b23f77007c64,False,False,https://lda.senate.gov/filings/public/filing/04ec7ab6-ad13-471b-a22d-b23f77007c64/print/
HOLLAND & KNIGHT LLP,"QNITY ELECTRONICS, INC.",80000,197f2dcc-0dcd-4712-9063-207a0a85fd58,False,False,https://lda.senate.gov/filings/public/filing/197f2dcc-0dcd-4712-9063-207a0a85fd58/print/
RIDGE PATH STRATEGIES,"REGULUS GLOBAL, LLC",80000,1b56176b-d3af-4cf9-b062-6338ec8989e0,False,False,https://lda.senate.gov/filings/public/filing/1b56176b-d3af-4cf9-b062-6338ec8989e0/print/
SAXA INNOVATION LLC,"REV GROUP LLC, F/K/A REV GROUP, INC.",80000,7bf0709c-778e-48dc-9f7b-2d0de60e6e3f,False,False,https://lda.senate.gov/filings/public/filing/7bf0709c-778e-48dc-9f7b-2d0de60e6e3f/print/
ANCHOR & ARROW LLC,SARONIC TECHNOLOGIES,80000,3ccb0b00-0fc6-4692-b10d-5783393c40e5,False,False,https://lda.senate.gov/filings/public/filing/3ccb0b00-0fc6-4692-b10d-5783393c40e5/print/
"CONTINENTAL STRATEGY, LLC",SAS Institute Inc.,80000,1e4182ee-db03-4a4c-845c-fa9abd1d22d3,False,False,https://lda.senate.gov/filings/public/filing/1e4182ee-db03-4a4c-845c-fa9abd1d22d3/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP","SENSOR ELECTRONIC TECHNOLOGY, INC.",80000,2ef79aa4-c476-4ef5-b7c7-3edd8d0d4a1a,False,False,https://lda.senate.gov/filings/public/filing/2ef79aa4-c476-4ef5-b7c7-3edd8d0d4a1a/print/
THE ROOSEVELT GROUP,SERCO NORTH AMERICA,80000,4d14fd0f-0a89-45e0-8947-69c5cf2584aa,False,False,https://lda.senate.gov/filings/public/filing/4d14fd0f-0a89-45e0-8947-69c5cf2584aa/print/
STEPTOE LLP,"SEZZLE, INC.",80000,99e14c77-6f70-4c1f-b98e-a8e44060b034,False,False,https://lda.senate.gov/filings/public/filing/99e14c77-6f70-4c1f-b98e-a8e44060b034/print/
CHECKMATE GOVERNMENT RELATIONS,SUPPLYCORE,80000,a0cfc8b4-8eab-4fab-bfef-329dfeb676bd,False,False,https://lda.senate.gov/filings/public/filing/a0cfc8b4-8eab-4fab-bfef-329dfeb676bd/print/
"HARBINGER STRATEGIES, LLC",TAH OPERATIONS LLC,80000,18b0d94e-89ee-4d4b-9b40-8b112e330a7f,False,False,https://lda.senate.gov/filings/public/filing/18b0d94e-89ee-4d4b-9b40-8b112e330a7f/print/
SQUIRE PATTON BOGGS,TUNGSTEN MINING NL,80000,539d2111-167e-41c7-b739-231ea79bd6cb,False,False,https://lda.senate.gov/filings/public/filing/539d2111-167e-41c7-b739-231ea79bd6cb/print/
"BALLARD PARTNERS, LLC",URANIUM ENERGY CORPORATION,80000,f43ed419-9fe8-470d-9289-bcdb0c45c732,False,False,https://lda.senate.gov/filings/public/filing/f43ed419-9fe8-470d-9289-bcdb0c45c732/print/
STINSON LLP,US AI,80000,761f4cc0-96c5-4244-9b67-c4b4a9de937d,False,False,https://lda.senate.gov/filings/public/filing/761f4cc0-96c5-4244-9b67-c4b4a9de937d/print/
AKIN GUMP STRAUSS HAUER & FELD,United States Steel Corporation,80000,baa91ee2-8810-4d1c-a99c-21e1aa34314d,False,False,https://lda.senate.gov/filings/public/filing/baa91ee2-8810-4d1c-a99c-21e1aa34314d/print/
BGR GOVERNMENT AFFAIRS,"Affirm, Inc.",75000,8b1fe630-c729-4186-ae9c-06dfb538fdbd,False,False,https://lda.senate.gov/filings/public/filing/8b1fe630-c729-4186-ae9c-06dfb538fdbd/print/
"CONTINENTAL STRATEGY, LLC",DP DELTA FINANCE B.V.,75000,da45ccee-ef74-4672-90c0-f88591a66767,False,False,https://lda.senate.gov/filings/public/filing/da45ccee-ef74-4672-90c0-f88591a66767/print/
"COVENANT GOVERNMENT AFFAIRS, LLC",Manildra Milling Corporation,75000,428ad6c0-29b1-455e-b963-503ca7326db3,False,False,https://lda.senate.gov/filings/public/filing/428ad6c0-29b1-455e-b963-503ca7326db3/print/
"CONTINENTAL STRATEGY, LLC","SUMMIT K12 HOLDINGS, INC.",75000,01754a87-e5f2-49ba-b1da-6f2b65d6d68d,False,False,https://lda.senate.gov/filings/public/filing/01754a87-e5f2-49ba-b1da-6f2b65d6d68d/print/
DELTA STRATEGY GROUP,"UNDERDOG SPORTS HOLDINGS, INC. AND ITS AFFILIATES",75000,203f2416-6bb4-40da-bfad-97fb5faa92f5,False,False,https://lda.senate.gov/filings/public/filing/203f2416-6bb4-40da-bfad-97fb5faa92f5/print/
"CONTINENTAL STRATEGY, LLC",LAUNCH ON DEMAND CORPORATION,72858,f7836e31-21d3-4332-829f-6e85ff31c35a,False,True,https://lda.senate.gov/filings/public/filing/f7836e31-21d3-4332-829f-6e85ff31c35a/print/
CHECKMATE GOVERNMENT RELATIONS,"AMERICA FIRST AGRICULTURE, INC.",70000,e8c4a344-6dfb-4b7f-8eeb-8b26cd80e0c6,False,False,https://lda.senate.gov/filings/public/filing/e8c4a344-6dfb-4b7f-8eeb-8b26cd80e0c6/print/
AKIN GUMP STRAUSS HAUER & FELD,Amazon Web Services,70000,608fc08d-170a-4f8f-bd18-94329eac4417,False,False,https://lda.senate.gov/filings/public/filing/608fc08d-170a-4f8f-bd18-94329eac4417/print/
"MILLER STRATEGIES, LLC","COVETRUS, INC.",70000,22262aa5-ce7a-459c-939f-967d203c89ef,False,False,https://lda.senate.gov/filings/public/filing/22262aa5-ce7a-459c-939f-967d203c89ef/print/
"CROSSROADS STRATEGIES, LLC","Coupang, Inc.",70000,09e08f6d-d58c-42a6-82e2-38d905a6b39f,False,False,https://lda.senate.gov/filings/public/filing/09e08f6d-d58c-42a6-82e2-38d905a6b39f/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",EDERA L3C,70000,c2cabecd-ed83-4397-9515-b8cb6dacd1ad,False,False,https://lda.senate.gov/filings/public/filing/c2cabecd-ed83-4397-9515-b8cb6dacd1ad/print/
"TSG ADVOCATES DC, LLC","FOX HORAN & CAMERINI, LLP",70000,e4a80e2a-10df-477e-892e-7442ba227d43,False,False,https://lda.senate.gov/filings/public/filing/e4a80e2a-10df-477e-892e-7442ba227d43/print/
"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)","FirstKey Homes, LLC",70000,c7844055-c36e-4cb0-a977-49f2bc41cfc9,False,False,https://lda.senate.gov/filings/public/filing/c7844055-c36e-4cb0-a977-49f2bc41cfc9/print/
BGR GOVERNMENT AFFAIRS,HELISERVICE USA LLC,70000,fa4fd612-57e0-4e79-9f26-8f5c62e7bb62,False,False,https://lda.senate.gov/filings/public/filing/fa4fd612-57e0-4e79-9f26-8f5c62e7bb62/print/
ONMESSAGE PUBLIC STRATEGIES,"KELLOGG, HANSEN, TODD, FIGEL & FREDERICK, PLLC O/B/O ETON PARK CAPITAL MGMT",70000,ef114d54-146e-4512-92bc-d5e9c119cd8e,False,False,https://lda.senate.gov/filings/public/filing/ef114d54-146e-4512-92bc-d5e9c119cd8e/print/
ONMESSAGE PUBLIC STRATEGIES,"KELLOGG, HANSEN, TODD, FIGEL & FREDERICK, PLLC O/B/O PETERSEN ENERGIA INVERSORA",70000,344e5117-9a73-4724-b7f7-d190bf297455,False,False,https://lda.senate.gov/filings/public/filing/344e5117-9a73-4724-b7f7-d190bf297455/print/
"BALLARD PARTNERS, LLC",KNOB PETROLEUM CORP,70000,ee10fea4-899a-40b2-b76d-8cd45865684a,False,False,https://lda.senate.gov/filings/public/filing/ee10fea4-899a-40b2-b76d-8cd45865684a/print/
SQUIRE PATTON BOGGS,"Kalshi, Inc.",70000,26127e55-a2dd-49b1-92a1-a1bab6595902,False,False,https://lda.senate.gov/filings/public/filing/26127e55-a2dd-49b1-92a1-a1bab6595902/print/
"CORNERSTONE GOVERNMENT AFFAIRS, INC.","MMR GROUP, INC.",70000,3787db0b-2f54-4fe3-b0a1-1a40ae9c701e,False,False,https://lda.senate.gov/filings/public/filing/3787db0b-2f54-4fe3-b0a1-1a40ae9c701e/print/
BGR GOVERNMENT AFFAIRS,MOONPAY USA LLC,70000,b92ab48d-2ed0-4711-b149-b98c8d5c7379,False,False,https://lda.senate.gov/filings/public/filing/b92ab48d-2ed0-4711-b149-b98c8d5c7379/print/
CLARK STREET ASSOCIATES,"PATH ROBOTICS, INC.",70000,ac51ec66-9b78-410c-9d5d-f76fb3be5761,False,False,https://lda.senate.gov/filings/public/filing/ac51ec66-9b78-410c-9d5d-f76fb3be5761/print/
"MILLER STRATEGIES, LLC","PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",70000,e5586740-6d12-49a7-b2e2-2d2fd80a43a5,False,False,https://lda.senate.gov/filings/public/filing/e5586740-6d12-49a7-b2e2-2d2fd80a43a5/print/
"S2R, LLC",QUANTUM CAPITAL GROUP,70000,e58e93fe-9db9-43c5-a1bc-dbd9c271770d,False,False,https://lda.senate.gov/filings/public/filing/e58e93fe-9db9-43c5-a1bc-dbd9c271770d/print/
THE VOGEL GROUP,"REFLECTION AI, INC",70000,c84734bd-b953-42ac-ac0c-675bcd7d4c23,False,False,https://lda.senate.gov/filings/public/filing/c84734bd-b953-42ac-ac0c-675bcd7d4c23/print/
BGR GOVERNMENT AFFAIRS,SEMPRE,70000,a5abdc9c-d98b-4dbc-b4bb-9d849115b1de,False,False,https://lda.senate.gov/filings/public/filing/a5abdc9c-d98b-4dbc-b4bb-9d849115b1de/print/
THE WAYFINDER GROUP,University Corporation for Atmospheric Research,70000,354fa65e-7992-4902-9f33-a3127c17e9f1,False,False,https://lda.senate.gov/filings/public/filing/354fa65e-7992-4902-9f33-a3127c17e9f1/print/
"BALLARD PARTNERS, LLC",VALE MARITIMO C.A.,70000,cbfed9a3-49ad-43f4-b87b-c3780cb84f96,False,False,https://lda.senate.gov/filings/public/filing/cbfed9a3-49ad-43f4-b87b-c3780cb84f96/print/
MCDERMOTT+ LLC,VUEPOINT DIAGNOSTICS,70000,2df2e98c-bc76-459d-9d39-43b39cde2d8b,False,False,https://lda.senate.gov/filings/public/filing/2df2e98c-bc76-459d-9d39-43b39cde2d8b/print/
"CONTINENTAL STRATEGY, LLC","Command Post Technologies, Inc.",69355,3a4530a8-9c00-4ca9-ad98-b17152a2e5ea,False,False,https://lda.senate.gov/filings/public/filing/3a4530a8-9c00-4ca9-ad98-b17152a2e5ea/print/
BRIDGEWAY ADVOCACY,VALCOUR LLC ON BEHALF OF SALIM KHALIL,65000,ed5d03ba-04eb-4c52-80f1-b2a90adc898a,False,False,https://lda.senate.gov/filings/public/filing/ed5d03ba-04eb-4c52-80f1-b2a90adc898a/print/
AMERICAN DEFENSE INTERNATIONAL,3M Company,60000,cacadf61-b40e-4e6a-909f-cf1fc431cabf,False,False,https://lda.senate.gov/filings/public/filing/cacadf61-b40e-4e6a-909f-cf1fc431cabf/print/
AUSTIN LEGAL AND PUBLIC AFFAIRS PLLC,AIR BURNERS,60000,176a139d-baae-4bfd-9c9b-985cd398f037,False,False,https://lda.senate.gov/filings/public/filing/176a139d-baae-4bfd-9c9b-985cd398f037/print/
SQUIRE PATTON BOGGS,ALPHASIX LLC,60000,64a91682-65c5-4db7-ad66-11cd0bff3f84,False,False,https://lda.senate.gov/filings/public/filing/64a91682-65c5-4db7-ad66-11cd0bff3f84/print/
LEGACY PUBLIC POLICY,AMERIPEN,60000,55f0e624-d9de-4889-a7f1-ead7413bdb53,False,False,https://lda.senate.gov/filings/public/filing/55f0e624-d9de-4889-a7f1-ead7413bdb53/print/
HOLLAND & KNIGHT LLP,AMG CRITICAL MATERIALS N.V.,60000,de383381-0c38-4fc3-97a1-478a90cd0636,False,False,https://lda.senate.gov/filings/public/filing/de383381-0c38-4fc3-97a1-478a90cd0636/print/
FEROX STRATEGIES,APTIV PLC,60000,18957308-3670-46c1-8325-c316811290fa,False,False,https://lda.senate.gov/filings/public/filing/18957308-3670-46c1-8325-c316811290fa/print/
THE WAYFINDER GROUP,AlohaCare,60000,54ce2c35-4e1c-4bca-b9d0-48174cd837a9,False,False,https://lda.senate.gov/filings/public/filing/54ce2c35-4e1c-4bca-b9d0-48174cd837a9/print/
AVENUE SOLUTIONS,"Anthropic, PBC",60000,c6733db4-0079-4046-9e73-2755bb4f4879,False,False,https://lda.senate.gov/filings/public/filing/c6733db4-0079-4046-9e73-2755bb4f4879/print/
ATLAS CROSSING LLC,BEKAERT CORPORATION,60000,3442d9f7-83e5-45e6-9ebb-4c097940722b,False,False,https://lda.senate.gov/filings/public/filing/3442d9f7-83e5-45e6-9ebb-4c097940722b/print/
"MERCURY PUBLIC AFFAIRS, LLC",BELLE ISLE FREEDOM CITY LLC,60000,01f6e74c-c61a-4c45-a3ff-c4f47e753c19,False,False,https://lda.senate.gov/filings/public/filing/01f6e74c-c61a-4c45-a3ff-c4f47e753c19/print/
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",BORDAS RENEWABLE ENERGY LLC,60000,95dc9b22-7b7b-4b08-a861-2afbdcf8437a,False,False,https://lda.senate.gov/filings/public/filing/95dc9b22-7b7b-4b08-a861-2afbdcf8437a/print/
"THE CONAFAY GROUP, LLC","BRIGHT PATH LABORATORIES, INC.",60000,aae3058c-1078-454b-b1a2-be5e543ca91d,False,False,https://lda.senate.gov/filings/public/filing/aae3058c-1078-454b-b1a2-be5e543ca91d/print/
"THE NICKLES GROUP, LLC",Biotechnology Innovation Organization,60000,fbb6d78f-05de-4507-b5ef-0eb7007a3ed3,False,False,https://lda.senate.gov/filings/public/filing/fbb6d78f-05de-4507-b5ef-0eb7007a3ed3/print/
SQUIRE PATTON BOGGS,"Blue Star NBR, LLC",60000,954ac7ed-1f9f-4946-889e-bfd1c53c1ef8,False,False,https://lda.senate.gov/filings/public/filing/954ac7ed-1f9f-4946-889e-bfd1c53c1ef8/print/
VENABLE LLP,"Bridger Aerospace Group, LLC",60000,175a2396-d4cd-4d59-9a43-67475a9d165a,False,False,https://lda.senate.gov/filings/public/filing/175a2396-d4cd-4d59-9a43-67475a9d165a/print/
AVENUE SOLUTIONS,Bristol-Myers Squibb Company,60000,f3375667-7c46-46ac-a2fe-33d1323c0715,False,False,https://lda.senate.gov/filings/public/filing/f3375667-7c46-46ac-a2fe-33d1323c0715/print/
THE VOGEL GROUP,"CHARLIE, HEALTH, INC.",60000,024f8e71-e737-4509-93ec-a870611113c8,False,False,https://lda.senate.gov/filings/public/filing/024f8e71-e737-4509-93ec-a870611113c8/print/
"SONORAN POLICY GROUP, LLC D/B/A STRYK GLOBAL DIPLOMACY, FORMERLY KNOWN AS SONORA",COLLEGIUM PHARMACEUTICAL,60000,48da2e5b-8ff4-4cb5-bf71-995eb7112b18,False,False,https://lda.senate.gov/filings/public/filing/48da2e5b-8ff4-4cb5-bf71-995eb7112b18/print/
SIDLEY AUSTIN LLP,CPI CARD GROUP,60000,0d66d0ee-7741-4ca2-82df-7505b9c72dc7,False,False,https://lda.senate.gov/filings/public/filing/0d66d0ee-7741-4ca2-82df-7505b9c72dc7/print/
"DB3, LLC (FKA THE DASCHLE GROUP)","Clark Construction Group, LLC",60000,f098b7dd-9372-41f7-bf9f-6e0e0d17b596,False,False,https://lda.senate.gov/filings/public/filing/f098b7dd-9372-41f7-bf9f-6e0e0d17b596/print/
S-3 GROUP,ConocoPhillips,60000,6201fd53-f316-42ee-80ec-0ab273f030a5,False,False,https://lda.senate.gov/filings/public/filing/6201fd53-f316-42ee-80ec-0ab273f030a5/print/
"COVENANT GOVERNMENT AFFAIRS, LLC",Corinthia Holdings Pte. Ltd.,60000,f90b210e-f3a9-4637-9842-b3bca287ceae,False,False,https://lda.senate.gov/filings/public/filing/f90b210e-f3a9-4637-9842-b3bca287ceae/print/
"MARSHALL & POPP, LLC","Curie Bio Operations, LLC",60000,b7d727ab-47d5-42e6-a84a-3c9a6635d3ee,False,False,https://lda.senate.gov/filings/public/filing/b7d727ab-47d5-42e6-a84a-3c9a6635d3ee/print/
"MINDSET ADVOCACY, LLC",FEDERAL HOME LOAN BANK OF NEW YORK,60000,fdc27b6d-d544-48e2-8845-0932d4f3f340,False,False,https://lda.senate.gov/filings/public/filing/fdc27b6d-d544-48e2-8845-0932d4f3f340/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",FELIX GOLD ALASKA TREASURE CREEK INC. USA,60000,89761192-e177-444c-a45d-c742db61ae99,False,False,https://lda.senate.gov/filings/public/filing/89761192-e177-444c-a45d-c742db61ae99/print/
"TSG ADVOCATES DC, LLC",FIRST AMERICAN TITLE INSURANCE COMPANY,60000,8dc93f51-158f-4b1c-b9c9-7ddca932f5f1,False,False,https://lda.senate.gov/filings/public/filing/8dc93f51-158f-4b1c-b9c9-7ddca932f5f1/print/
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",FUND FOR A BETTER FUTURE,60000,55934d49-b7da-45bf-913a-5da0ce4ba947,False,False,https://lda.senate.gov/filings/public/filing/55934d49-b7da-45bf-913a-5da0ce4ba947/print/
THORN RUN PARTNERS,GALVESTON LNG BUNKER PORT (GLBP),60000,7385f004-a1db-436f-b035-d9ff3d8f8d69,False,False,https://lda.senate.gov/filings/public/filing/7385f004-a1db-436f-b035-d9ff3d8f8d69/print/
"MEHLMAN CONSULTING, INC.","HAIER US APPLIANCE SOLUTION, INC. DBA GE APPLIANCES",60000,1d2747d4-903f-44f1-ae51-c98297b5f0ab,False,False,https://lda.senate.gov/filings/public/filing/1d2747d4-903f-44f1-ae51-c98297b5f0ab/print/
"KOUNTOUPES DENHAM CARR & REID, LLC","HeartFlow, Inc.",60000,530d5f23-b8b0-48c6-9061-50b2144b670a,False,False,https://lda.senate.gov/filings/public/filing/530d5f23-b8b0-48c6-9061-50b2144b670a/print/
"CGCN GROUP, LLC","Hedera Hashgraph, LLC",60000,a9868243-4c54-409f-86e3-1e2e8be12034,False,False,https://lda.senate.gov/filings/public/filing/a9868243-4c54-409f-86e3-1e2e8be12034/print/
THE ROOSEVELT GROUP,INDIUM CORPORATION,60000,68004e36-f9b4-4b2d-a4de-e6d9f1b4f06f,False,False,https://lda.senate.gov/filings/public/filing/68004e36-f9b4-4b2d-a4de-e6d9f1b4f06f/print/
FGS GLOBAL (US) LLC (FKA FGH HOLDINGS LLC),INERTIA ENTERPRISES INC.,60000,88f4a095-c344-44c0-9967-4a6942dd1b28,False,False,https://lda.senate.gov/filings/public/filing/88f4a095-c344-44c0-9967-4a6942dd1b28/print/
SQUIRE PATTON BOGGS,JBT MAREL CORPORATION,60000,c4897d12-837d-4f1d-b18c-eb42e47cc300,False,False,https://lda.senate.gov/filings/public/filing/c4897d12-837d-4f1d-b18c-eb42e47cc300/print/
S-3 GROUP,"Japan Tobacco International USA, Inc.",60000,337cd9ff-9237-4621-ab9f-6193dc99d824,False,False,https://lda.senate.gov/filings/public/filing/337cd9ff-9237-4621-ab9f-6193dc99d824/print/
FORBES-TATE,Jupiter Power LLC,60000,8a23aa54-190d-48d7-b96e-59e0bb16d81b,False,False,https://lda.senate.gov/filings/public/filing/8a23aa54-190d-48d7-b96e-59e0bb16d81b/print/
"RESOLUTION PUBLIC AFFAIRS, LLC","Kalshi, Inc.",60000,4d2e8d51-650d-44b4-9f3b-aae25b8e9a93,False,False,https://lda.senate.gov/filings/public/filing/4d2e8d51-650d-44b4-9f3b-aae25b8e9a93/print/
BGR GOVERNMENT AFFAIRS,Kean University,60000,70077024-6f06-455c-9402-19609df97118,False,False,https://lda.senate.gov/filings/public/filing/70077024-6f06-455c-9402-19609df97118/print/
TWZ STRATEGIES LLC,MARTI HOLDINGS LLC,60000,c28886df-881d-4232-b042-447f4346e8fa,False,False,https://lda.senate.gov/filings/public/filing/c28886df-881d-4232-b042-447f4346e8fa/print/
INVARIANT LLC,MCCOURT PARTNERS LLC,60000,4643c3e3-9116-4d7d-981e-0474b69fd4ff,False,False,https://lda.senate.gov/filings/public/filing/4643c3e3-9116-4d7d-981e-0474b69fd4ff/print/
CHECKMATE GOVERNMENT RELATIONS,METCON INC.,60000,46b1292d-53ea-429c-80d4-603860466bdc,False,False,https://lda.senate.gov/filings/public/filing/46b1292d-53ea-429c-80d4-603860466bdc/print/
CHARTWELL STRATEGY GROUP LLC,METRIPORT INC.,60000,a229d8cf-74a2-48fc-baac-51894d3198ee,False,False,https://lda.senate.gov/filings/public/filing/a229d8cf-74a2-48fc-baac-51894d3198ee/print/
MICHAEL BEST STRATEGIES LLC,MOSAIC HEALTH,60000,c286ae17-ada5-47b3-9f19-2ce265fbbd73,False,False,https://lda.senate.gov/filings/public/filing/c286ae17-ada5-47b3-9f19-2ce265fbbd73/print/
CAPITOL COUNSEL LLC,"Madrigal Pharmaceuticals, Inc.",60000,1e884d58-d6e6-40d9-8747-2b6201d96b9f,False,False,https://lda.senate.gov/filings/public/filing/1e884d58-d6e6-40d9-8747-2b6201d96b9f/print/
LOT SIXTEEN LLC,NATURAL GAS SUPPLY ASSOCIATION,60000,15030d4c-0eff-46a6-bd7f-2a66902f24e7,False,False,https://lda.senate.gov/filings/public/filing/15030d4c-0eff-46a6-bd7f-2a66902f24e7/print/
"MILLER STRATEGIES, LLC","NEPHRON NITRILE, LLC",60000,4c4fda43-a2a9-402f-b0aa-2d97a843a577,False,False,https://lda.senate.gov/filings/public/filing/4c4fda43-a2a9-402f-b0aa-2d97a843a577/print/
CHECKMATE GOVERNMENT RELATIONS,Native American Contractors Association,60000,cff22e5c-7dd9-4c48-ad29-65cc825c6df5,False,False,https://lda.senate.gov/filings/public/filing/cff22e5c-7dd9-4c48-ad29-65cc825c6df5/print/
BLOOM STRATEGIC COUNSEL,"Netflix, Inc.",60000,ea1851ef-0b82-4549-a358-380a64de48f2,False,False,https://lda.senate.gov/filings/public/filing/ea1851ef-0b82-4549-a358-380a64de48f2/print/
"BARNES & THORNBURG, LLP",OFFERPAD,60000,16d300ba-4361-4db4-89de-20128424cec7,False,False,https://lda.senate.gov/filings/public/filing/16d300ba-4361-4db4-89de-20128424cec7/print/
"CATALYST STRATEGIES, LLC","ONEX TECHNOLOGIES, INC.",60000,07c84e6c-0bd5-4319-a359-779aa3f2b8e3,False,False,https://lda.senate.gov/filings/public/filing/07c84e6c-0bd5-4319-a359-779aa3f2b8e3/print/
HOLLAND & KNIGHT LLP,"Office of the Governor, State of Colorado",60000,593c624a-1e62-4a12-a002-104bcffef73b,False,False,https://lda.senate.gov/filings/public/filing/593c624a-1e62-4a12-a002-104bcffef73b/print/
"ICEBREAKER STRATEGIES, LLC",Onsemi (ON Semiconductor Corporation),60000,95d6389f-4932-45fd-9d65-fe8be2adfc8c,False,False,https://lda.senate.gov/filings/public/filing/95d6389f-4932-45fd-9d65-fe8be2adfc8c/print/
