client,old_firm,new_firm,hire_dq,move,client_q_canonical_spend,term_uuid,term_lda_url,hire_uuid,hire_lda_url
Liberty Media Corporation,INVARIANT LLC,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",1,,150000,2513fa70-0a78-416a-8a8f-a3f65b71b6dd,https://lda.senate.gov/filings/public/filing/2513fa70-0a78-416a-8a8f-a3f65b71b6dd/print/,1e615e5f-e48c-44ca-b785-2f4f31f4a8b2,https://lda.senate.gov/filings/public/filing/1e615e5f-e48c-44ca-b785-2f4f31f4a8b2/print/
Pacific Fusion Corporation,"CGCN GROUP, LLC",HOLLAND & KNIGHT LLP,-1,,150000,84c161f3-5d33-48b8-9a8d-e1ef08744e67,https://lda.senate.gov/filings/public/filing/84c161f3-5d33-48b8-9a8d-e1ef08744e67/print/,3c1b699f-5e4b-4b98-a8c4-7a75888fc181,https://lda.senate.gov/filings/public/filing/3c1b699f-5e4b-4b98-a8c4-7a75888fc181/print/
Pacific Fusion Corporation,"CGCN GROUP, LLC",PACIFIC FUSION,0,to-inhouse,150000,84c161f3-5d33-48b8-9a8d-e1ef08744e67,https://lda.senate.gov/filings/public/filing/84c161f3-5d33-48b8-9a8d-e1ef08744e67/print/,913c77de-993e-47d5-8270-54bde33523ed,https://lda.senate.gov/filings/public/filing/913c77de-993e-47d5-8270-54bde33523ed/print/
"Niagara Bottling, LLC",BALLARD PARTNERS,PATEL PARTNERS LLC,0,,140000,25dd657d-01e6-4572-ae05-f1b566310ac0,https://lda.senate.gov/filings/public/filing/25dd657d-01e6-4572-ae05-f1b566310ac0/print/,d062739a-5ab9-4daa-bd37-3d2f694fefbb,https://lda.senate.gov/filings/public/filing/d062739a-5ab9-4daa-bd37-3d2f694fefbb/print/
Western Digital Corporation,THE WESSEL GROUP INCORPORATED,J.A. GREEN AND COMPANY (FORMERLY LLC),1,,140000,ffdffefe-9786-4159-bda1-1bbec1a6d195,https://lda.senate.gov/filings/public/filing/ffdffefe-9786-4159-bda1-1bbec1a6d195/print/,2eb796ad-46f3-4df6-b653-06d7d623bd6e,https://lda.senate.gov/filings/public/filing/2eb796ad-46f3-4df6-b653-06d7d623bd6e/print/
Western Digital Corporation,THE WESSEL GROUP INCORPORATED,WESTERN DIGITAL CORPORATION,-1,to-inhouse,140000,ffdffefe-9786-4159-bda1-1bbec1a6d195,https://lda.senate.gov/filings/public/filing/ffdffefe-9786-4159-bda1-1bbec1a6d195/print/,671980bd-577f-43a8-8606-90384df909b1,https://lda.senate.gov/filings/public/filing/671980bd-577f-43a8-8606-90384df909b1/print/
"5E Advanced Materials, Inc.",THE BERNHARDT GROUP LLC,"DB3, LLC (FKA THE DASCHLE GROUP)",-1,,130000,9b6c5661-bcc6-4493-8d10-8972f624d02e,https://lda.senate.gov/filings/public/filing/9b6c5661-bcc6-4493-8d10-8972f624d02e/print/,b55d5b56-228d-42dc-b7c9-b2081843bdcd,https://lda.senate.gov/filings/public/filing/b55d5b56-228d-42dc-b7c9-b2081843bdcd/print/
AGUSTAWESTLAND PHILADELPHIA CORPORATION,"LSN PARTNERS, LLC",AGUSTAWESTLAND PHILADELPHIA CORPORATION,0,to-inhouse,130000,86ad53bc-8f81-4670-a566-1c4414ea4edc,https://lda.senate.gov/filings/public/filing/86ad53bc-8f81-4670-a566-1c4414ea4edc/print/,03a76405-f1ad-4f9e-a39f-bb7a528ed1ae,https://lda.senate.gov/filings/public/filing/03a76405-f1ad-4f9e-a39f-bb7a528ed1ae/print/
Chickasaw Nation,STRATEGIES 360,THE WAYFINDER GROUP,1,,130000,1acbb181-2529-431c-b950-9dea0b6cdb41,https://lda.senate.gov/filings/public/filing/1acbb181-2529-431c-b950-9dea0b6cdb41/print/,c6c2fe5c-d479-4df1-8c3c-9582f8b00e6b,https://lda.senate.gov/filings/public/filing/c6c2fe5c-d479-4df1-8c3c-9582f8b00e6b/print/
"INSIGHTEC, LTD.",MCGUIREWOODS CONSULTING (A SUBSIDIARY OF MCGUIREWOODS LLP),RS GROUP CONSULTING LLC,1,,130000,a64d6bf7-bac9-44b2-8ebe-22f07a34f6a1,https://lda.senate.gov/filings/public/filing/a64d6bf7-bac9-44b2-8ebe-22f07a34f6a1/print/,6c5aecea-32aa-469e-b124-9c4c61f55631,https://lda.senate.gov/filings/public/filing/6c5aecea-32aa-469e-b124-9c4c61f55631/print/
KINTERRA CAPITAL CORP,"CASSIDY & ASSOCIATES, INC.",THE BERNHARDT GROUP LLC,0,,130000,7cd17b11-68fb-4334-acd2-7b2f9db98d77,https://lda.senate.gov/filings/public/filing/7cd17b11-68fb-4334-acd2-7b2f9db98d77/print/,3cab6a51-1b4a-432c-945e-54ae749e05d9,https://lda.senate.gov/filings/public/filing/3cab6a51-1b4a-432c-945e-54ae749e05d9/print/
"Novavax, Inc.",CROWELL & MORING LLP,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",-1,,130000,70ddccaa-f48d-4ece-b863-d380230c0389,https://lda.senate.gov/filings/public/filing/70ddccaa-f48d-4ece-b863-d380230c0389/print/,560f5a34-2da8-4aa5-a30b-3fcb7a17b95c,https://lda.senate.gov/filings/public/filing/560f5a34-2da8-4aa5-a30b-3fcb7a17b95c/print/
"Novavax, Inc.","JEFFREY J. KIMBELL & ASSOCIATES, INC.","BROWNSTEIN HYATT FARBER SCHRECK, LLP",-1,,130000,e25844f9-1129-479d-ac60-e9f86e029a30,https://lda.senate.gov/filings/public/filing/e25844f9-1129-479d-ac60-e9f86e029a30/print/,560f5a34-2da8-4aa5-a30b-3fcb7a17b95c,https://lda.senate.gov/filings/public/filing/560f5a34-2da8-4aa5-a30b-3fcb7a17b95c/print/
