member (merged row in the split CSV),party_source,giver_slice,raw_recipient_string_as_filed,total,items
"Sen. Angus S. King, Jr. (I-ME)",members-table,mixed_diversified,ANGUS KING,6500.0,4
"Sen. Angus S. King, Jr. (I-ME)",members-table,mixed_diversified,"SEN. ANGUS KING, JR",5000.0,1
Sen. Ashley Moody (R-FL),members-table,health_focused,SEN. ASHLEY MOODY,29500.0,11
Sen. Ashley Moody (R-FL),members-table,health_focused,ASHLEY MOODY,11500.0,7
Sen. Ashley Moody (R-FL),members-table,health_focused,SEN ASHLEY MOODY,7500.0,3
Sen. Ashley Moody (R-FL),members-table,health_focused,SENATOR ASHELY MOODY,5000.0,2
Sen. Ashley Moody (R-FL),members-table,health_focused,SENATOR ASHLEY MOODY,5000.0,3
Sen. Ashley Moody (R-FL),members-table,mixed_diversified,SEN. ASHLEY MOODY,15900.0,10
Sen. Ashley Moody (R-FL),members-table,mixed_diversified,ASHLEY MOODY,7500.0,4
Sen. Ashley Moody (R-FL),members-table,mixed_diversified,SEN ASHLEY MOODY,5000.0,1
Sen. Ben Cardin (D-MD),manual,health_focused,SEN BEN CARDIN,2500.0,1
Sen. Ben Sasse (R-NE),manual,health_focused,SEN. BENJAMIN ERIC SASSE,5000.0,2
Sen. Ben Sasse (R-NE),manual,health_focused,BENJAMIN ERIC SASSE,3500.0,1
Sen. Ben Sasse (R-NE),manual,health_focused,BEN SASSE,0.0,2
Sen. Ben Sasse (R-NE),manual,mixed_diversified,BEN SASSE,7000.0,3
Sen. Ben Sasse (R-NE),manual,mixed_diversified,BENJAMIN ERIC SASSE,3000.0,2
Sen. Bernie Moreno (R-OH),members-table,health_focused,BERNIE MORENO,17000.0,6
Sen. Bernie Moreno (R-OH),members-table,health_focused,SEN. BERNIE MORENO,10000.0,4
Sen. Bernie Moreno (R-OH),members-table,health_focused,SEN. BERNARDO MORENO,7500.0,2
Sen. Bernie Moreno (R-OH),members-table,health_focused,SEN BERNIE MORENO,2500.0,1
Sen. Bernie Moreno (R-OH),members-table,mixed_diversified,SEN. BERNIE MORENO,26300.0,9
Sen. Bernie Moreno (R-OH),members-table,mixed_diversified,SEN. BERNARDO MORENO,8500.0,2
Sen. Bernie Moreno (R-OH),members-table,mixed_diversified,BERNIE MORENO,3500.0,2
Sen. Bernie Moreno (R-OH),members-table,mixed_diversified,SEN BERNIE MORENO,2500.0,1
Sen. Bill Cassidy (R-LA),members-table,health_focused,SEN. WILLIAM CASSIDY,107400.0,35
Sen. Bill Cassidy (R-LA),members-table,health_focused,BILL CASSIDY,106000.0,44
Sen. Bill Cassidy (R-LA),members-table,health_focused,SEN. BILL CASSIDY,72600.0,25
Sen. Bill Cassidy (R-LA),members-table,health_focused,SENATOR BILL CASSIDY,47000.0,13
Sen. Bill Cassidy (R-LA),members-table,health_focused,SEN BILL CASSIDY,26500.0,11
Sen. Bill Cassidy (R-LA),members-table,health_focused,WILLIAM CASSIDY,18000.0,9
Sen. Bill Cassidy (R-LA),members-table,health_focused,WILLIAM (BILL) CASSIDY,9000.0,6
Sen. Bill Cassidy (R-LA),members-table,health_focused,SEN. WILLIAM M. CASSIDY,5000.0,1
Sen. Bill Cassidy (R-LA),members-table,health_focused,WILLIAM M. CASSIDY,1000.0,1
Sen. Bill Cassidy (R-LA),members-table,health_focused,HON. BILL CASSIDY,1000.0,1
Sen. Bill Cassidy (R-LA),members-table,mixed_diversified,SEN. WILLIAM CASSIDY,61500.0,25
Sen. Bill Cassidy (R-LA),members-table,mixed_diversified,SEN. BILL CASSIDY,55500.0,27
Sen. Bill Cassidy (R-LA),members-table,mixed_diversified,WILLIAM (BILL) CASSIDY,18500.0,10
Sen. Bill Cassidy (R-LA),members-table,mixed_diversified,SEN BILL CASSIDY,17000.0,4
Sen. Bill Cassidy (R-LA),members-table,mixed_diversified,WILLIAM CASSIDY,15500.0,8
Sen. Bill Cassidy (R-LA),members-table,mixed_diversified,BILL CASSIDY,5500.0,5
Sen. Bill Cassidy (R-LA),members-table,mixed_diversified,SENATOR BILL CASSIDY,5000.0,5
Sen. Bill Cassidy (R-LA),members-table,mixed_diversified,SEN. WILLIAM M. CASSIDY,4500.0,3
Sen. Bill Cassidy (R-LA),members-table,mixed_diversified,SEN WILLIAM CASSIDY,2000.0,1
Sen. Bill Cassidy (R-LA),members-table,mixed_diversified,"SEN. WILLIAM L. ""BILL"" CASSIDY",1000.0,1
Sen. Bill Hagerty (R-TN),members-table,health_focused,SEN. BILL HAGERTY,28500.0,10
Sen. Bill Hagerty (R-TN),members-table,health_focused,BILL HAGERTY,17000.0,9
Sen. Bill Hagerty (R-TN),members-table,health_focused,SENATOR BILL HAGERTY,10000.0,2
Sen. Bill Hagerty (R-TN),members-table,health_focused,"SEN. BILL HAGERTY, IV",9000.0,3
Sen. Bill Hagerty (R-TN),members-table,health_focused,SEN BILL HAGERTY,5000.0,1
Sen. Bill Hagerty (R-TN),members-table,health_focused,"SEN. WILLIAM FRANCIS HAGERTY, IV",3500.0,1
Sen. Bill Hagerty (R-TN),members-table,health_focused,WILLIAM HAGERTY,1000.0,1
Sen. Bill Hagerty (R-TN),members-table,mixed_diversified,SEN. BILL HAGERTY,25000.0,7
Sen. Bill Hagerty (R-TN),members-table,mixed_diversified,BILL HAGERTY,13000.0,7
Sen. Bill Hagerty (R-TN),members-table,mixed_diversified,"SEN. BILL HAGERTY, IV",12000.0,7
Sen. Bill Hagerty (R-TN),members-table,mixed_diversified,"SEN. WILLIAM FRANCIS HAGERTY, IV",5000.0,1
Sen. Bill Hagerty (R-TN),members-table,mixed_diversified,SEN BILL HAGERTY,5000.0,1
Sen. Bob Casey (D-PA),manual,health_focused,BOB CASEY,522000.0,34
Sen. Bob Casey (D-PA),manual,health_focused,"SEN. ROBERT P. CASEY, JR",57000.0,22
Sen. Bob Casey (D-PA),manual,health_focused,SEN. BOB CASEY,20650.0,9
Sen. Bob Casey (D-PA),manual,health_focused,SEN. ROBERT P. CASEY JR,12500.0,8
Sen. Bob Casey (D-PA),manual,health_focused,SENATOR BOB CASEY,7000.0,8
Sen. Bob Casey (D-PA),manual,health_focused,SEN BOB CASEY,4500.0,4
Sen. Bob Casey (D-PA),manual,health_focused,SEN. ROBERT CASEY JR,3000.0,2
Sen. Bob Casey (D-PA),manual,health_focused,"ROBERT P. CASEY, JR",2500.0,1
Sen. Bob Casey (D-PA),manual,health_focused,ROBERT CASEY,1000.0,1
Sen. Bob Casey (D-PA),manual,health_focused,HON. BOB CASEY,500.0,1
Sen. Bob Casey (D-PA),manual,mixed_diversified,"SEN. ROBERT P. CASEY, JR",44500.0,23
Sen. Bob Casey (D-PA),manual,mixed_diversified,BOB CASEY,23000.0,13
Sen. Bob Casey (D-PA),manual,mixed_diversified,"ROBERT P. CASEY, JR",14500.0,5
Sen. Bob Casey (D-PA),manual,mixed_diversified,SEN. BOB CASEY,8000.0,6
Sen. Bob Casey (D-PA),manual,mixed_diversified,SEN. ROBERT P. CASEY JR,5000.0,1
Sen. Bob Casey (D-PA),manual,mixed_diversified,SENATOR BOB CASEY,4000.0,4
Sen. Bob Casey (D-PA),manual,mixed_diversified,SEN. BOB CASEY JR,2500.0,1
Sen. Bob Casey (D-PA),manual,mixed_diversified,SEN. ROBERT P. CASEY,1000.0,1
Sen. Bob Casey (D-PA),manual,mixed_diversified,HON. BOB CASEY,1000.0,1
Sen. Brian Schatz (D-HI),members-table,health_focused,BRIAN SCHATZ,20000.0,10
Sen. Brian Schatz (D-HI),members-table,health_focused,SEN. BRIAN SCHATZ,14500.0,4
Sen. Brian Schatz (D-HI),members-table,health_focused,SENATOR BRIAN SCHATZ,7000.0,6
Sen. Brian Schatz (D-HI),members-table,health_focused,SEN. BRIAN EMANUEL SCHATZ,6000.0,5
Sen. Brian Schatz (D-HI),members-table,mixed_diversified,SEN. BRIAN SCHATZ,7000.0,3
Sen. Brian Schatz (D-HI),members-table,mixed_diversified,SEN. BRIAN EMANUEL SCHATZ,5500.0,5
Sen. Brian Schatz (D-HI),members-table,mixed_diversified,BRIAN SCHATZ,5000.0,1
Sen. Catherine Cortez Masto (D-NV),members-table,health_focused,SEN. CATHERINE CORTEZ MASTO,109000.0,28
Sen. Catherine Cortez Masto (D-NV),members-table,health_focused,CATHERINE CORTEZ MASTO,75750.0,16
Sen. Catherine Cortez Masto (D-NV),members-table,health_focused,SEN CATHERINE CORTEZ MASTO,20000.0,4
Sen. Catherine Cortez Masto (D-NV),members-table,health_focused,SENATOR CATHERINE CORTEZ MASTO,9250.0,8
Sen. Catherine Cortez Masto (D-NV),members-table,health_focused,SEN. CATHERINE MARIE CORTEZ MASTO,7500.0,2
Sen. Catherine Cortez Masto (D-NV),members-table,health_focused,SENATOR CORTEZ MASTO,500.0,1
Sen. Catherine Cortez Masto (D-NV),members-table,mixed_diversified,SEN. CATHERINE CORTEZ MASTO,66750.0,19
Sen. Catherine Cortez Masto (D-NV),members-table,mixed_diversified,SEN CATHERINE CORTEZ MASTO,5000.0,1
Sen. Catherine Cortez Masto (D-NV),members-table,mixed_diversified,SEN. CATHERINE MARIE CORTEZ MASTO,5000.0,1
Sen. Catherine Cortez Masto (D-NV),members-table,mixed_diversified,CATHERINE CORTEZ MASTO,4500.0,5
Sen. Charles E. Schumer (D-NY),members-table,health_focused,SEN. CHARLES E. SCHUMER,78000.0,20
Sen. Charles E. Schumer (D-NY),members-table,health_focused,CHARLES SCHUMER,47500.0,12
Sen. Charles E. Schumer (D-NY),members-table,health_focused,SEN. CHUCK SCHUMER,38500.0,10
Sen. Charles E. Schumer (D-NY),members-table,health_focused,CHUCK SCHUMER,36500.0,11
Sen. Charles E. Schumer (D-NY),members-table,health_focused,SEN. CHARLES ELLIS SCHUMER,12500.0,3
Sen. Charles E. Schumer (D-NY),members-table,health_focused,SEN CHUCK SCHUMER,10000.0,2
Sen. Charles E. Schumer (D-NY),members-table,health_focused,SEN CHARLES SCHUMER,5000.0,1
Sen. Charles E. Schumer (D-NY),members-table,health_focused,SEN CHARLES E SCHUMER,5000.0,1
Sen. Charles E. Schumer (D-NY),members-table,health_focused,SENATOR CHARLES SCHUMER,2500.0,1
Sen. Charles E. Schumer (D-NY),members-table,mixed_diversified,SEN. CHARLES E. SCHUMER,47500.0,10
Sen. Charles E. Schumer (D-NY),members-table,mixed_diversified,CHARLES SCHUMER,17500.0,4
Sen. Charles E. Schumer (D-NY),members-table,mixed_diversified,CHUCK SCHUMER,12500.0,4
Sen. Charles E. Schumer (D-NY),members-table,mixed_diversified,SEN. CHUCK SCHUMER,10000.0,3
Sen. Charles E. Schumer (D-NY),members-table,mixed_diversified,SEN CHUCK SCHUMER,5000.0,1
Sen. Charles E. Schumer (D-NY),members-table,mixed_diversified,SEN. CHARLES ELLIS SCHUMER,5000.0,1
Sen. Chris Van Hollen (D-MD),members-table,health_focused,CHRIS VAN HOLLEN,11000.0,4
Sen. Chris Van Hollen (D-MD),members-table,health_focused,SEN CHRIS VAN HOLLEN JR,2500.0,1
Sen. Chris Van Hollen (D-MD),members-table,mixed_diversified,SEN. CHRISTOPHER VAN HOLLEN,8000.0,4
Sen. Chris Van Hollen (D-MD),members-table,mixed_diversified,CHRIS VAN HOLLEN,5000.0,1
Sen. Chris Van Hollen (D-MD),members-table,mixed_diversified,"SEN. CHRIS VAN HOLLEN, JR",1500.0,1
Sen. Christopher A. Coons (D-DE),members-table,health_focused,SEN. CHRIS COONS,44900.0,14
Sen. Christopher A. Coons (D-DE),members-table,health_focused,SEN. CHRISTOPHER ANDREW COONS,32000.0,12
Sen. Christopher A. Coons (D-DE),members-table,health_focused,SENATOR CHRIS COONS,13500.0,6
Sen. Christopher A. Coons (D-DE),members-table,health_focused,CHRISTOPHER COONS,7500.0,5
Sen. Christopher A. Coons (D-DE),members-table,health_focused,SEN CHRIS COONS,7250.0,4
Sen. Christopher A. Coons (D-DE),members-table,health_focused,SEN. CHRISTOPHER COONS,5000.0,2
Sen. Christopher A. Coons (D-DE),members-table,mixed_diversified,CHRISTOPHER COONS,37500.0,18
Sen. Christopher A. Coons (D-DE),members-table,mixed_diversified,SEN. CHRISTOPHER ANDREW COONS,31500.0,14
Sen. Christopher A. Coons (D-DE),members-table,mixed_diversified,SEN. CHRIS COONS,18900.0,8
Sen. Christopher A. Coons (D-DE),members-table,mixed_diversified,SENATOR CHRIS COONS,4000.0,3
Sen. Christopher A. Coons (D-DE),members-table,mixed_diversified,SEN. CHRISTOPHER COONS,1000.0,1
Sen. Christopher Murphy (D-CT),members-table,health_focused,CHRISTOPHER MURPHY,1000.0,1
Sen. Christopher Murphy (D-CT),members-table,health_focused,SEN. CHRIS MURPHY,500.0,1
Sen. Christopher Murphy (D-CT),members-table,health_focused,SENATOR CHRISTOPHER MURPHY,-2000.0,1
Sen. Christopher Murphy (D-CT),members-table,mixed_diversified,SENATOR CHRIS MURPHY,3800.0,2
Sen. Christopher Murphy (D-CT),members-table,mixed_diversified,SEN. CHRIS MURPHY,2000.0,1
Sen. Chuck Grassley (R-IA),members-table,health_focused,SEN. CHARLES E. GRASSLEY,39500.0,16
Sen. Chuck Grassley (R-IA),members-table,health_focused,CHUCK GRASSLEY,13000.0,5
Sen. Chuck Grassley (R-IA),members-table,health_focused,CHARLES GRASSLEY,8500.0,4
Sen. Chuck Grassley (R-IA),members-table,health_focused,SENATOR CHUCK GRASSLEY,5000.0,2
Sen. Chuck Grassley (R-IA),members-table,health_focused,SEN. CHARLES ERNEST GRASSLEY,5000.0,2
Sen. Chuck Grassley (R-IA),members-table,health_focused,SEN. CHUCK GRASSLEY,3500.0,2
Sen. Chuck Grassley (R-IA),members-table,health_focused,SEN CHUCK GRASSLEY,2000.0,1
Sen. Chuck Grassley (R-IA),members-table,health_focused,SEN. CHARLES GRASSLEY,1000.0,1
Sen. Chuck Grassley (R-IA),members-table,mixed_diversified,SEN. CHARLES E. GRASSLEY,24500.0,14
Sen. Chuck Grassley (R-IA),members-table,mixed_diversified,CHUCK GRASSLEY,12500.0,3
Sen. Chuck Grassley (R-IA),members-table,mixed_diversified,SENATOR CHUCK GRASSLEY,10500.0,4
Sen. Chuck Grassley (R-IA),members-table,mixed_diversified,CHARLES GRASSLEY,5100.0,2
Sen. Chuck Grassley (R-IA),members-table,mixed_diversified,SEN. CHARLES ERNEST GRASSLEY,3500.0,2
Sen. Chuck Grassley (R-IA),members-table,mixed_diversified,SEN. CHUCK GRASSLEY,2000.0,2
Sen. Chuck Grassley (R-IA),members-table,mixed_diversified,SEN. CHARLES GRASSLEY,1500.0,1
Sen. Cory A. Booker (D-NJ),members-table,health_focused,SEN. CORY BOOKER,1000.0,1
Sen. Cory A. Booker (D-NJ),members-table,mixed_diversified,CORY BOOKER,130.0,2
Sen. Cynthia M. Lummis (R-WY),members-table,health_focused,CYNTHIA LUMMIS,6000.0,6
Sen. Cynthia M. Lummis (R-WY),members-table,health_focused,SEN. CYNTHIA MARIE LUMMIS,5000.0,1
Sen. Cynthia M. Lummis (R-WY),members-table,mixed_diversified,SEN. CYNTHIA MARIE LUMMIS,8500.0,4
Sen. Cynthia M. Lummis (R-WY),members-table,mixed_diversified,SEN CYNTHIA LUMMIS,2500.0,1
Sen. Cynthia M. Lummis (R-WY),members-table,mixed_diversified,SEN. CYNTHIA LUMMIS,1750.0,2
Sen. Dan Sullivan (R-AK),members-table,health_focused,SEN. DAN SULLIVAN,21000.0,5
Sen. Dan Sullivan (R-AK),members-table,health_focused,DAN SULLIVAN,9000.0,6
Sen. Dan Sullivan (R-AK),members-table,health_focused,SENATOR DANIEL SULLIVAN,7500.0,2
Sen. Dan Sullivan (R-AK),members-table,health_focused,SENATOR DAN SULLIVAN,2000.0,1
Sen. Dan Sullivan (R-AK),members-table,mixed_diversified,SEN. DAN SULLIVAN,14000.0,9
Sen. Dan Sullivan (R-AK),members-table,mixed_diversified,SEN. DANIEL SCOTT SULLIVAN,11000.0,6
Sen. Dan Sullivan (R-AK),members-table,mixed_diversified,SENATOR DAN SULLIVAN,3500.0,1
Sen. David McCormick (R-PA),members-table,health_focused,DAVE MCCORMICK,30000.0,4
Sen. David McCormick (R-PA),members-table,health_focused,SEN. DAVE MCCORMICK,22000.0,7
Sen. David McCormick (R-PA),members-table,health_focused,SEN. DAVID HAROLD MCCORMICK,6000.0,2
Sen. David McCormick (R-PA),members-table,health_focused,DAVID MCCORMICK,5000.0,1
Sen. David McCormick (R-PA),members-table,mixed_diversified,SEN. DAVE MCCORMICK,21500.0,8
Sen. David McCormick (R-PA),members-table,mixed_diversified,SEN. DAVID HAROLD MCCORMICK,7500.0,2
Sen. David McCormick (R-PA),members-table,mixed_diversified,SEN DAVE MCCORMICK,2500.0,1
Sen. Deb Fischer (R-NE),members-table,health_focused,DEB FISCHER,265440.0,9
Sen. Deb Fischer (R-NE),members-table,health_focused,SEN. DEBRA S. FISCHER,19000.0,7
Sen. Deb Fischer (R-NE),members-table,health_focused,SENATOR DEB FISCHER,12000.0,4
Sen. Deb Fischer (R-NE),members-table,health_focused,SEN. DEBRA STROBEL FISCHER,7500.0,4
Sen. Deb Fischer (R-NE),members-table,mixed_diversified,SEN. DEBRA S. FISCHER,25000.0,13
Sen. Deb Fischer (R-NE),members-table,mixed_diversified,DEB FISCHER,13500.0,6
Sen. Deb Fischer (R-NE),members-table,mixed_diversified,SEN. DEBRA FISCHER,12292.0,4
Sen. Deb Fischer (R-NE),members-table,mixed_diversified,SEN. DEB FISCHER,9800.0,5
Sen. Deb Fischer (R-NE),members-table,mixed_diversified,SEN. DEBRA STROBEL FISCHER,7500.0,3
Sen. Deb Fischer (R-NE),members-table,mixed_diversified,SEN DEBRA S FISCHER,1000.0,1
Sen. Debbie Stabenow (D-MI),manual,health_focused,DEBBIE STABENOW,25000.0,6
Sen. Debbie Stabenow (D-MI),manual,health_focused,SEN. DEBORAH STABENOW,17500.0,5
Sen. Debbie Stabenow (D-MI),manual,health_focused,SEN. DEBBIE STABENOW,1000.0,1
Sen. Debbie Stabenow (D-MI),manual,mixed_diversified,SEN. DEBORAH STABENOW,12500.0,4
Sen. Edward J. Markey (D-MA),members-table,health_focused,SEN. EDWARD MARKEY,1000.0,1
Sen. Edward J. Markey (D-MA),members-table,health_focused,SENATOR EDWARD MARKEY,0.0,2
Sen. Edward J. Markey (D-MA),members-table,mixed_diversified,SENATOR EDWARD MARKEY,3000.0,1
Sen. Edward J. Markey (D-MA),members-table,mixed_diversified,SEN. ED MARKEY,1000.0,1
Sen. Elissa Slotkin (D-MI),members-table,health_focused,ELISSA SLOTKIN,15000.0,8
Sen. Elissa Slotkin (D-MI),members-table,health_focused,CONGRESSWOMAN ELISSA SLOTKIN,2000.0,2
Sen. Elissa Slotkin (D-MI),members-table,mixed_diversified,ELISSA SLOTKIN,5500.0,3
Sen. Elissa Slotkin (D-MI),members-table,mixed_diversified,SEN. ELISSA SLOTKIN,1500.0,1
Sen. Elissa Slotkin (D-MI),members-table,mixed_diversified,REPRESENTATIVE ELISSA SLOTKIN,300.0,1
Sen. Eric Schmitt (R-MO),members-table,health_focused,ERIC SCHMITT,38849.0,16
Sen. Eric Schmitt (R-MO),members-table,health_focused,SEN. ERIC S. SCHMITT,36500.0,11
Sen. Eric Schmitt (R-MO),members-table,health_focused,SEN. ERIC SCHMITT,19500.0,7
Sen. Eric Schmitt (R-MO),members-table,health_focused,SENATOR ERIC SCHMITT,11500.0,4
Sen. Eric Schmitt (R-MO),members-table,health_focused,SEN. ERIC STEPHEN SCHMITT,1000.0,1
Sen. Eric Schmitt (R-MO),members-table,health_focused,SEN ERIC SCHMITT,1000.0,1
Sen. Eric Schmitt (R-MO),members-table,mixed_diversified,SEN. ERIC SCHMITT,14000.0,7
Sen. Eric Schmitt (R-MO),members-table,mixed_diversified,SEN. ERIC S. SCHMITT,13500.0,5
Sen. Eric Schmitt (R-MO),members-table,mixed_diversified,SEN ERIC S SCHMITT,5000.0,1
Sen. Eric Schmitt (R-MO),members-table,mixed_diversified,SEN. ERIC STEPHEN SCHMITT,4000.0,2
Sen. Eric Schmitt (R-MO),members-table,mixed_diversified,ERIC SCHMITT,1000.0,1
Sen. Gary C. Peters (D-MI),members-table,health_focused,GARY PETERS,63000.0,24
Sen. Gary C. Peters (D-MI),members-table,health_focused,SEN. GARY CHARLES PETERS,46000.0,17
Sen. Gary C. Peters (D-MI),members-table,health_focused,"SEN. GARY CHARLES PETERS, SR",4500.0,2
Sen. Gary C. Peters (D-MI),members-table,health_focused,SEN. GARY CHARLES PETERS SR,3000.0,1
Sen. Gary C. Peters (D-MI),members-table,health_focused,REP GARY C PETERS,2500.0,1
Sen. Gary C. Peters (D-MI),members-table,mixed_diversified,SEN. GARY CHARLES PETERS,26500.0,12
Sen. Gary C. Peters (D-MI),members-table,mixed_diversified,GARY PETERS,11500.0,6
Sen. Gary C. Peters (D-MI),members-table,mixed_diversified,SEN. GARY PETERS,3300.0,1
Sen. Gary C. Peters (D-MI),members-table,mixed_diversified,"SEN. GARY CHARLES PETERS, SR",1000.0,1
Sen. Gary C. Peters (D-MI),members-table,mixed_diversified,"SEN. GARY PETERS, SR",1000.0,1
Sen. Jack Reed (D-RI),members-table,health_focused,SEN. JACK FRANCIS REED,7500.0,2
Sen. Jack Reed (D-RI),members-table,health_focused,SEN. JACK REED,5000.0,2
Sen. Jack Reed (D-RI),members-table,health_focused,JACK REED,3000.0,3
Sen. Jack Reed (D-RI),members-table,mixed_diversified,SEN. JACK REED,3500.0,2
Sen. Jacky Rosen (D-NV),members-table,health_focused,SEN. JACKY ROSEN,101000.0,42
Sen. Jacky Rosen (D-NV),members-table,health_focused,JACKY ROSEN,85750.0,34
Sen. Jacky Rosen (D-NV),members-table,health_focused,SENATOR JACKY ROSEN,17150.0,9
Sen. Jacky Rosen (D-NV),members-table,health_focused,SEN JACKY ROSEN,14000.0,7
Sen. Jacky Rosen (D-NV),members-table,health_focused,SEN. JACKLYN SHERYL ROSEN,6500.0,2
Sen. Jacky Rosen (D-NV),members-table,health_focused,SENATOR JACKLYN ROSEN,1000.0,1
Sen. Jacky Rosen (D-NV),members-table,mixed_diversified,SEN. JACKY ROSEN,58500.0,26
Sen. Jacky Rosen (D-NV),members-table,mixed_diversified,JACKY ROSEN,32525.0,20
Sen. Jacky Rosen (D-NV),members-table,mixed_diversified,SEN JACKY ROSEN,10000.0,7
Sen. Jacky Rosen (D-NV),members-table,mixed_diversified,SEN. JACKLYN SHERYL ROSEN,4000.0,2
Sen. James C. Justice (R-WV),members-table,health_focused,JAMES JUSTICE,10000.0,2
Sen. James C. Justice (R-WV),members-table,health_focused,CANDIDATE JIM JUSTICE,5000.0,1
Sen. James C. Justice (R-WV),members-table,health_focused,JIM JUSTICE,5000.0,1
Sen. James C. Justice (R-WV),members-table,health_focused,"SEN. JAMES CONLEY JUSTICE, II",5000.0,1
Sen. James C. Justice (R-WV),members-table,mixed_diversified,SEN. JIM JUSTICE,5000.0,1
Sen. James C. Justice (R-WV),members-table,mixed_diversified,CANDIDATE JIM JUSTICE,5000.0,1
Sen. James C. Justice (R-WV),members-table,mixed_diversified,JAMES JUSTICE,2500.0,1
Sen. James C. Justice (R-WV),members-table,mixed_diversified,"SEN. JIM JUSTICE, II",1000.0,1
Sen. James C. Justice (R-WV),members-table,mixed_diversified,SEN JAMES C JUSTICE,1000.0,1
Sen. James E. Risch (R-ID),members-table,health_focused,JAMES RISCH,3500.0,2
Sen. James E. Risch (R-ID),members-table,mixed_diversified,SEN. JAMES E. RISCH,14500.0,6
Sen. James E. Risch (R-ID),members-table,mixed_diversified,SEN. JIM RISCH,5000.0,3
Sen. James E. Risch (R-ID),members-table,mixed_diversified,SEN. JAMES ELROY RISCH,5000.0,1
Sen. James Lankford (R-OK),members-table,health_focused,JAMES LANKFORD,33000.0,19
Sen. James Lankford (R-OK),members-table,health_focused,SEN. JAMES PAUL LANKFORD,29000.0,13
Sen. James Lankford (R-OK),members-table,health_focused,SEN JAMES LANKFORD,11500.0,4
Sen. James Lankford (R-OK),members-table,health_focused,SEN. JAMES LANKFORD,7500.0,5
Sen. James Lankford (R-OK),members-table,health_focused,SENATOR JAMES LANKFORD,6000.0,4
Sen. James Lankford (R-OK),members-table,health_focused,REP JAMES P LANKFORD,2500.0,1
Sen. James Lankford (R-OK),members-table,health_focused,CONGRESSMAN JAMES LANKFORD,2500.0,1
Sen. James Lankford (R-OK),members-table,mixed_diversified,SEN. JAMES PAUL LANKFORD,44000.0,21
Sen. James Lankford (R-OK),members-table,mixed_diversified,JAMES LANKFORD,15000.0,8
Sen. James Lankford (R-OK),members-table,mixed_diversified,SEN. JAMES LANKFORD,12000.0,7
Sen. James Lankford (R-OK),members-table,mixed_diversified,SEN JAMES LANKFORD,7000.0,3
Sen. James Lankford (R-OK),members-table,mixed_diversified,SENATOR JAMES LANKFORD,1000.0,1
Sen. Jeanne Shaheen (D-NH),members-table,health_focused,SEN. JEANNE SHAHEEN,45000.0,16
Sen. Jeanne Shaheen (D-NH),members-table,health_focused,JEANNE SHAHEEN,29200.0,11
Sen. Jeanne Shaheen (D-NH),members-table,health_focused,SEN JEANNE SHAHEEN,1500.0,1
Sen. Jeanne Shaheen (D-NH),members-table,mixed_diversified,SEN. JEANNE SHAHEEN,15500.0,4
Sen. Jeff Merkley (D-OR),members-table,health_focused,JEFF MERKLEY,2000.0,2
Sen. Jerry Moran (R-KS),members-table,health_focused,JERRY MORAN,60500.0,20
Sen. Jerry Moran (R-KS),members-table,health_focused,SEN. JERRY W. MORAN,10000.0,4
Sen. Jerry Moran (R-KS),members-table,health_focused,SEN. JERRY MORAN,6000.0,3
Sen. Jerry Moran (R-KS),members-table,health_focused,SENATOR JERRY MORAN,5000.0,1
Sen. Jerry Moran (R-KS),members-table,mixed_diversified,SEN. JERRY MORAN,35000.0,16
Sen. Jerry Moran (R-KS),members-table,mixed_diversified,SEN. JERRY W. MORAN,22500.0,12
Sen. Jerry Moran (R-KS),members-table,mixed_diversified,JERRY MORAN,15500.0,7
Sen. Jerry Moran (R-KS),members-table,mixed_diversified,SENATOR JERRY MORAN,15000.0,4
Sen. Jim Banks (R-IN),members-table,health_focused,JIM BANKS,35250.0,23
Sen. Jim Banks (R-IN),members-table,health_focused,REP. JAMES E. BANKS,29500.0,8
Sen. Jim Banks (R-IN),members-table,health_focused,SEN. JIM BANKS,25500.0,9
Sen. Jim Banks (R-IN),members-table,health_focused,JAMES BANKS,16453.0,5
Sen. Jim Banks (R-IN),members-table,health_focused,REP. JIM E. BANKS,10000.0,3
Sen. Jim Banks (R-IN),members-table,health_focused,SEN JIM BANKS,10000.0,2
Sen. Jim Banks (R-IN),members-table,health_focused,CONGRESSMAN JAMES BANKS,5000.0,2
Sen. Jim Banks (R-IN),members-table,health_focused,CONGRESSMAN JIM BANKS,5000.0,1
Sen. Jim Banks (R-IN),members-table,health_focused,REP JIM BANKS,5000.0,1
Sen. Jim Banks (R-IN),members-table,health_focused,SENATOR JIM BANKS,5000.0,1
Sen. Jim Banks (R-IN),members-table,health_focused,SEN. JAMES EDWARD BANKS,3500.0,2
Sen. Jim Banks (R-IN),members-table,health_focused,SEN JAMES BANKS,2500.0,1
Sen. Jim Banks (R-IN),members-table,health_focused,REP. JIM BANKS,2000.0,2
Sen. Jim Banks (R-IN),members-table,health_focused,HON. JAMES E. BANKS,1000.0,1
Sen. Jim Banks (R-IN),members-table,mixed_diversified,REP. JAMES E. BANKS,20500.0,11
Sen. Jim Banks (R-IN),members-table,mixed_diversified,REP. JIM BANKS,15800.0,7
Sen. Jim Banks (R-IN),members-table,mixed_diversified,SEN. JIM BANKS,15000.0,7
Sen. Jim Banks (R-IN),members-table,mixed_diversified,SEN. JAMES EDWARD BANKS,8000.0,4
